Year,Stream Name,Standard G-R scale age,PostOrbitalHypural_Length,CWT_Age,ForkLength_from PostOorbitalHypural_Length,FL_rounded
2015,Shuswap R (Lower),41,62.5,.,77.3,77
2015,Shuswap R (Lower),41,62.5,.,77.3,77
2015,Shuswap R (Lower),41,62.5,.,77.3,77
2015,Shuswap R (Lower),41,62.5,.,77.3,77
2015,Shuswap R (Lower),41,62.5,.,77.3,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.6,.,77.4,77
2015,Shuswap R (Lower),41,62.7,.,77.5,78
2015,Shuswap R (Lower),41,62.7,.,77.5,78
2015,Shuswap R (Lower),41,62.8,.,77.6,78
2015,Shuswap R (Lower),41,62.8,.,77.6,78
2015,Shuswap R (Lower),41,62.8,4,77.6,78
2015,Shuswap R (Lower),41,62.8,.,77.6,78
2015,Shuswap R (Lower),41,62.9,.,77.8,78
2015,Shuswap R (Lower),41,62.9,.,77.8,78
2015,Shuswap R (Lower),41,62.9,.,77.8,78
2015,Shuswap R (Lower),41,62.9,.,77.8,78
2015,Shuswap R (Lower),41,63,.,77.9,78
2015,Shuswap R (Lower),41,63,.,77.9,78
2015,Shuswap R (Lower),41,63,.,77.9,78
2015,Shuswap R (Lower),41,63,4,77.9,78
2015,Shuswap R (Lower),41,63,4,77.9,78
2015,Shuswap R (Lower),41,63,.,77.9,78
2015,Shuswap R (Lower),41,63,.,77.9,78
2015,Shuswap R (Lower),41,63,.,77.9,78
2015,Shuswap R (Lower),41,63,.,77.9,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.1,.,78.0,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.2,.,78.1,78
2015,Shuswap R (Lower),41,63.3,.,78.2,78
2015,Shuswap R (Lower),41,63.3,.,78.2,78
2015,Shuswap R (Lower),41,63.3,4,78.2,78
2015,Shuswap R (Lower),41,63.3,.,78.2,78
2015,Shuswap R (Lower),41,63.3,.,78.2,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,4,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.4,.,78.4,78
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,4,78.5,79
2015,Shuswap R (Lower),41,63.5,4,78.5,79
2015,Shuswap R (Lower),41,63.5,4,78.5,79
2015,Shuswap R (Lower),41,63.5,4,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.5,.,78.5,79
2015,Shuswap R (Lower),41,63.6,.,78.6,79
2015,Shuswap R (Lower),41,63.6,4,78.6,79
2015,Shuswap R (Lower),41,63.6,.,78.6,79
2015,Shuswap R (Lower),41,63.6,.,78.6,79
2015,Shuswap R (Lower),41,63.6,.,78.6,79
2015,Shuswap R (Lower),41,63.6,.,78.6,79
2015,Shuswap R (Lower),41,63.6,.,78.6,79
2015,Shuswap R (Lower),41,63.7,.,78.7,79
2015,Shuswap R (Lower),41,63.7,.,78.7,79
2015,Shuswap R (Lower),41,63.7,.,78.7,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,4,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.8,.,78.9,79
2015,Shuswap R (Lower),41,63.9,.,79.0,79
2015,Shuswap R (Lower),41,63.9,.,79.0,79
2015,Shuswap R (Lower),41,63.9,.,79.0,79
2015,Shuswap R (Lower),41,63.9,.,79.0,79
2015,Shuswap R (Lower),41,63.9,.,79.0,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64,4,79.1,79
2015,Shuswap R (Lower),41,64,4,79.1,79
2015,Shuswap R (Lower),41,64,4,79.1,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64,.,79.1,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.1,.,79.2,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.2,4,79.4,79
2015,Shuswap R (Lower),41,64.2,5,79.4,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.2,.,79.4,79
2015,Shuswap R (Lower),41,64.3,.,79.5,79
2015,Shuswap R (Lower),41,64.3,4,79.5,79
2015,Shuswap R (Lower),41,64.3,.,79.5,79
2015,Shuswap R (Lower),41,64.3,.,79.5,79
2015,Shuswap R (Lower),41,64.3,.,79.5,79
2015,Shuswap R (Lower),41,64.3,.,79.5,79
2015,Shuswap R (Lower),41,64.3,.,79.5,79
2015,Shuswap R (Lower),41,64.3,.,79.5,79
2015,Shuswap R (Lower),41,64.4,.,79.6,80
2015,Shuswap R (Lower),41,64.4,.,79.6,80
2015,Shuswap R (Lower),41,64.4,.,79.6,80
2015,Shuswap R (Lower),41,64.4,.,79.6,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.5,.,79.7,80
2015,Shuswap R (Lower),41,64.6,.,79.9,80
2015,Shuswap R (Lower),41,64.6,.,79.9,80
2015,Shuswap R (Lower),41,64.6,.,79.9,80
2015,Shuswap R (Lower),41,64.6,.,79.9,80
2015,Shuswap R (Lower),41,64.6,.,79.9,80
2015,Shuswap R (Lower),41,64.7,4,80.0,80
2015,Shuswap R (Lower),41,64.8,.,80.1,80
2015,Shuswap R (Lower),41,64.8,.,80.1,80
2015,Shuswap R (Lower),41,64.8,4,80.1,80
2015,Shuswap R (Lower),41,64.8,4,80.1,80
2015,Shuswap R (Lower),41,64.8,.,80.1,80
2015,Shuswap R (Lower),41,64.8,.,80.1,80
2015,Shuswap R (Lower),41,64.8,.,80.1,80
2015,Shuswap R (Lower),41,64.9,.,80.2,80
2015,Shuswap R (Lower),41,64.9,.,80.2,80
2015,Shuswap R (Lower),41,64.9,.,80.2,80
2015,Shuswap R (Lower),41,64.9,.,80.2,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,4,80.4,80
2015,Shuswap R (Lower),41,65,4,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,4,80.4,80
2015,Shuswap R (Lower),41,65,4,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65,.,80.4,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.1,.,80.5,80
2015,Shuswap R (Lower),41,65.2,.,80.6,81
2015,Shuswap R (Lower),41,65.2,.,80.6,81
2015,Shuswap R (Lower),41,65.2,.,80.6,81
2015,Shuswap R (Lower),41,65.2,4,80.6,81
2015,Shuswap R (Lower),41,65.2,4,80.6,81
2015,Shuswap R (Lower),41,65.2,.,80.6,81
2015,Shuswap R (Lower),41,65.2,.,80.6,81
2015,Shuswap R (Lower),41,65.2,.,80.6,81
2015,Shuswap R (Lower),41,65.3,.,80.7,81
2015,Shuswap R (Lower),41,65.3,.,80.7,81
2015,Shuswap R (Lower),41,65.3,.,80.7,81
2015,Shuswap R (Lower),41,65.3,.,80.7,81
2015,Shuswap R (Lower),41,65.4,.,80.8,81
2015,Shuswap R (Lower),41,65.4,.,80.8,81
2015,Shuswap R (Lower),41,65.4,4,80.8,81
2015,Shuswap R (Lower),41,65.4,.,80.8,81
2015,Shuswap R (Lower),41,65.4,.,80.8,81
2015,Shuswap R (Lower),41,65.4,.,80.8,81
2015,Shuswap R (Lower),41,65.4,.,80.8,81
2015,Shuswap R (Lower),41,65.4,.,80.8,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,4,81.0,81
2015,Shuswap R (Lower),41,65.5,4,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.5,.,81.0,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.6,.,81.1,81
2015,Shuswap R (Lower),41,65.7,4,81.2,81
2015,Shuswap R (Lower),41,65.7,.,81.2,81
2015,Shuswap R (Lower),41,65.7,.,81.2,81
2015,Shuswap R (Lower),41,65.7,.,81.2,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.8,.,81.3,81
2015,Shuswap R (Lower),41,65.9,.,81.5,81
2015,Shuswap R (Lower),41,65.9,.,81.5,81
2015,Shuswap R (Lower),41,66,.,81.6,82
2015,Shuswap R (Lower),41,66,4,81.6,82
2015,Shuswap R (Lower),41,66,.,81.6,82
2015,Shuswap R (Lower),41,66,4,81.6,82
2015,Shuswap R (Lower),41,66,4,81.6,82
2015,Shuswap R (Lower),41,66,.,81.6,82
2015,Shuswap R (Lower),41,66,.,81.6,82
2015,Shuswap R (Lower),41,66,.,81.6,82
2015,Shuswap R (Lower),41,66,.,81.6,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.1,.,81.7,82
2015,Shuswap R (Lower),41,66.2,.,81.8,82
2015,Shuswap R (Lower),41,66.2,.,81.8,82
2015,Shuswap R (Lower),41,66.2,4,81.8,82
2015,Shuswap R (Lower),41,66.2,.,81.8,82
2015,Shuswap R (Lower),41,66.2,4,81.8,82
2015,Shuswap R (Lower),41,66.2,.,81.8,82
2015,Shuswap R (Lower),41,66.2,.,81.8,82
2015,Shuswap R (Lower),41,66.2,.,81.8,82
2015,Shuswap R (Lower),41,66.3,.,82.0,82
2015,Shuswap R (Lower),41,66.3,.,82.0,82
2015,Shuswap R (Lower),41,66.3,.,82.0,82
2015,Shuswap R (Lower),41,66.3,.,82.0,82
2015,Shuswap R (Lower),41,66.3,.,82.0,82
2015,Shuswap R (Lower),41,66.3,.,82.0,82
2015,Shuswap R (Lower),41,66.4,.,82.1,82
2015,Shuswap R (Lower),41,66.4,.,82.1,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.5,.,82.2,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.6,.,82.3,82
2015,Shuswap R (Lower),41,66.7,.,82.5,82
2015,Shuswap R (Lower),41,66.7,.,82.5,82
2015,Shuswap R (Lower),41,66.7,.,82.5,82
2015,Shuswap R (Lower),41,66.8,.,82.6,83
2015,Shuswap R (Lower),41,66.8,.,82.6,83
2015,Shuswap R (Lower),41,66.8,.,82.6,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,66.9,4,82.7,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,66.9,.,82.7,83
2015,Shuswap R (Lower),41,67,.,82.8,83
2015,Shuswap R (Lower),41,67,.,82.8,83
2015,Shuswap R (Lower),41,67,.,82.8,83
2015,Shuswap R (Lower),41,67,.,82.8,83
2015,Shuswap R (Lower),41,67,.,82.8,83
2015,Shuswap R (Lower),41,67,.,82.8,83
2015,Shuswap R (Lower),41,67,.,82.8,83
2015,Shuswap R (Lower),41,67.1,.,83.0,83
2015,Shuswap R (Lower),41,67.1,4,83.0,83
2015,Shuswap R (Lower),41,67.1,.,83.0,83
2015,Shuswap R (Lower),41,67.1,.,83.0,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.2,.,83.1,83
2015,Shuswap R (Lower),41,67.3,.,83.2,83
2015,Shuswap R (Lower),41,67.3,.,83.2,83
2015,Shuswap R (Lower),41,67.3,.,83.2,83
2015,Shuswap R (Lower),41,67.3,.,83.2,83
2015,Shuswap R (Lower),41,67.3,.,83.2,83
2015,Shuswap R (Lower),41,67.3,.,83.2,83
2015,Shuswap R (Lower),41,67.4,.,83.3,83
2015,Shuswap R (Lower),41,67.4,.,83.3,83
2015,Shuswap R (Lower),41,67.4,.,83.3,83
2015,Shuswap R (Lower),41,67.4,.,83.3,83
2015,Shuswap R (Lower),41,67.5,.,83.4,83
2015,Shuswap R (Lower),41,67.5,.,83.4,83
2015,Shuswap R (Lower),41,67.5,.,83.4,83
2015,Shuswap R (Lower),41,67.5,.,83.4,83
2015,Shuswap R (Lower),41,67.5,.,83.4,83
2015,Shuswap R (Lower),41,67.5,.,83.4,83
2015,Shuswap R (Lower),41,67.5,.,83.4,83
2015,Shuswap R (Lower),41,67.6,.,83.6,84
2015,Shuswap R (Lower),41,67.6,.,83.6,84
2015,Shuswap R (Lower),41,67.7,.,83.7,84
2015,Shuswap R (Lower),41,67.7,.,83.7,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.8,.,83.8,84
2015,Shuswap R (Lower),41,67.9,.,83.9,84
2015,Shuswap R (Lower),41,67.9,.,83.9,84
2015,Shuswap R (Lower),41,67.9,.,83.9,84
2015,Shuswap R (Lower),41,67.9,4,83.9,84
2015,Shuswap R (Lower),41,67.9,.,83.9,84
2015,Shuswap R (Lower),41,67.9,.,83.9,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68,.,84.1,84
2015,Shuswap R (Lower),41,68.1,.,84.2,84
2015,Shuswap R (Lower),41,68.1,.,84.2,84
2015,Shuswap R (Lower),41,68.1,.,84.2,84
2015,Shuswap R (Lower),41,68.1,.,84.2,84
2015,Shuswap R (Lower),41,68.1,.,84.2,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.2,4,84.3,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.2,.,84.3,84
2015,Shuswap R (Lower),41,68.3,.,84.4,84
2015,Shuswap R (Lower),41,68.3,.,84.4,84
2015,Shuswap R (Lower),41,68.3,.,84.4,84
2015,Shuswap R (Lower),41,68.4,.,84.6,85
2015,Shuswap R (Lower),41,68.4,.,84.6,85
2015,Shuswap R (Lower),41,68.4,.,84.6,85
2015,Shuswap R (Lower),41,68.4,.,84.6,85
2015,Shuswap R (Lower),41,68.4,.,84.6,85
2015,Shuswap R (Lower),41,68.5,4,84.7,85
2015,Shuswap R (Lower),41,68.5,.,84.7,85
2015,Shuswap R (Lower),41,68.5,4,84.7,85
2015,Shuswap R (Lower),41,68.5,.,84.7,85
2015,Shuswap R (Lower),41,68.5,.,84.7,85
2015,Shuswap R (Lower),41,68.5,.,84.7,85
2015,Shuswap R (Lower),41,68.6,.,84.8,85
2015,Shuswap R (Lower),41,68.6,.,84.8,85
2015,Shuswap R (Lower),41,68.6,.,84.8,85
2015,Shuswap R (Lower),41,68.6,.,84.8,85
2015,Shuswap R (Lower),41,68.7,.,84.9,85
2015,Shuswap R (Lower),41,68.7,.,84.9,85
2015,Shuswap R (Lower),41,68.7,.,84.9,85
2015,Shuswap R (Lower),41,68.8,.,85.1,85
2015,Shuswap R (Lower),41,68.8,.,85.1,85
2015,Shuswap R (Lower),41,68.8,.,85.1,85
2015,Shuswap R (Lower),41,68.8,.,85.1,85
2015,Shuswap R (Lower),41,68.9,.,85.2,85
2015,Shuswap R (Lower),41,69,.,85.3,85
2015,Shuswap R (Lower),41,69,4,85.3,85
2015,Shuswap R (Lower),41,69,.,85.3,85
2015,Shuswap R (Lower),41,69,.,85.3,85
2015,Shuswap R (Lower),41,69,.,85.3,85
2015,Shuswap R (Lower),41,69,.,85.3,85
2015,Shuswap R (Lower),41,69.1,.,85.4,85
2015,Shuswap R (Lower),41,69.1,.,85.4,85
2015,Shuswap R (Lower),41,69.1,.,85.4,85
2015,Shuswap R (Lower),41,69.1,.,85.4,85
2015,Shuswap R (Lower),41,69.1,.,85.4,85
2015,Shuswap R (Lower),41,69.2,.,85.5,86
2015,Shuswap R (Lower),41,69.2,4,85.5,86
2015,Shuswap R (Lower),41,69.2,.,85.5,86
2015,Shuswap R (Lower),41,69.2,.,85.5,86
2015,Shuswap R (Lower),41,69.4,.,85.8,86
2015,Shuswap R (Lower),41,69.4,.,85.8,86
2015,Shuswap R (Lower),41,69.5,4,85.9,86
2015,Shuswap R (Lower),41,69.5,.,85.9,86
2015,Shuswap R (Lower),41,69.5,.,85.9,86
2015,Shuswap R (Lower),41,69.5,4,85.9,86
2015,Shuswap R (Lower),41,69.5,.,85.9,86
2015,Shuswap R (Lower),41,69.5,.,85.9,86
2015,Shuswap R (Lower),41,69.5,.,85.9,86
2015,Shuswap R (Lower),41,69.5,.,85.9,86
2015,Shuswap R (Lower),41,69.5,.,85.9,86
2015,Shuswap R (Lower),41,69.6,4,86.0,86
2015,Shuswap R (Lower),41,69.6,.,86.0,86
2015,Shuswap R (Lower),41,69.6,.,86.0,86
2015,Shuswap R (Lower),41,69.7,.,86.2,86
2015,Shuswap R (Lower),41,69.7,4,86.2,86
2015,Shuswap R (Lower),41,69.7,.,86.2,86
2015,Shuswap R (Lower),41,69.7,.,86.2,86
2015,Shuswap R (Lower),41,69.8,.,86.3,86
2015,Shuswap R (Lower),41,69.9,4,86.4,86
2015,Shuswap R (Lower),41,69.9,.,86.4,86
2015,Shuswap R (Lower),41,70,.,86.5,87
2015,Shuswap R (Lower),41,70,.,86.5,87
2015,Shuswap R (Lower),41,70,.,86.5,87
2015,Shuswap R (Lower),41,70,.,86.5,87
2015,Shuswap R (Lower),41,70,.,86.5,87
2015,Shuswap R (Lower),41,70,.,86.5,87
2015,Shuswap R (Lower),41,70,.,86.5,87
2015,Shuswap R (Lower),41,70.1,.,86.7,87
2015,Shuswap R (Lower),41,70.2,.,86.8,87
2015,Shuswap R (Lower),41,70.2,.,86.8,87
2015,Shuswap R (Lower),41,70.2,.,86.8,87
2015,Shuswap R (Lower),41,70.4,.,87.0,87
2015,Shuswap R (Lower),41,70.5,.,87.2,87
2015,Shuswap R (Lower),41,70.5,.,87.2,87
2015,Shuswap R (Lower),41,70.5,4,87.2,87
2015,Shuswap R (Lower),41,70.5,.,87.2,87
2015,Shuswap R (Lower),41,70.5,.,87.2,87
2015,Shuswap R (Lower),41,70.6,.,87.3,87
2015,Shuswap R (Lower),41,70.7,.,87.4,87
2015,Shuswap R (Lower),41,70.7,.,87.4,87
2015,Shuswap R (Lower),41,70.7,.,87.4,87
2015,Shuswap R (Lower),41,70.8,.,87.5,88
2015,Shuswap R (Lower),41,70.9,.,87.7,88
2015,Shuswap R (Lower),41,71,.,87.8,88
2015,Shuswap R (Lower),41,71,.,87.8,88
2015,Shuswap R (Lower),41,71,.,87.8,88
2015,Shuswap R (Lower),41,71.1,.,87.9,88
2015,Shuswap R (Lower),41,71.1,.,87.9,88
