"year","stock","fishery","age","preTerm catch","Term catch","preterm shakers","term shakers","preterm legal dropoffs","term legal dropoffs","preterm sublegal dropoffs","term sublegal dropoffs","preterm CNRlegal","term CNRlegal","preterm CNRlegal dropoffs","term CNRlegal dropoffs","preterm CNRsublegal","term CNRsublegal","preterm CNRsublegal dropoffs","term CNRsublegal dropoffs"
2020,30,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,7,2,50.64,0,0.92,0,0.81,0,0.07,0,0,0,0,0,0,0,0,0
2020,30,7,3,26.1,0,0.07,0,0.42,0,0.01,0,0,0,0,0,0,0,0,0
2020,30,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,7,5,3.1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0
2020,30,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,30,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,1,2,0,0,1099.4,0,0,0,34.49,0,0,0,0,0,92.18,0,2.89,0
2020,31,1,3,174.2,0,764.08,0,1.39,0,23.97,0,4.92,0,0.19,0,64.06,0,2.01,0
2020,31,1,4,3598.77,0,23.31,0,28.79,0,0.73,0,101.66,0,3.85,0,1.95,0,0.06,0
2020,31,1,5,2511.37,0,2.48,0,20.09,0,0.08,0,70.94,0,2.69,0,0.21,0,0.01,0
2020,31,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,7,2,0,0,9.51,0,0,0,0.69,0,0,0,0,0,0,0,0,0
2020,31,7,3,0,0,1.47,0,0,0,0.11,0,0,0,0,0,0,0,0,0
2020,31,7,4,274.2,0,0.17,0,4.39,0,0.01,0,0,0,0,0,0,0,0,0
2020,31,7,5,6.06,0,0.02,0,0.1,0,0,0,0,0,0,0,0,0,0,0
2020,31,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,31,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,1,2,0,0,2601.63,0,0,0,81.62,0,0,0,0,0,218.13,0,6.84,0
2020,32,1,3,5602.83,0,3248.58,0,44.82,0,101.92,0,158.27,0,6,0,272.37,0,8.55,0
2020,32,1,4,15674.39,0,56.7,0,125.4,0,1.78,0,442.77,0,16.79,0,4.75,0,0.15,0
2020,32,1,5,3777.95,0,2.31,0,30.22,0,0.07,0,106.72,0,4.05,0,0.19,0,0.01,0
2020,32,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,7,2,0,0,22.51,0,0,0,1.64,0,0,0,0,0,0,0,0,0
2020,32,7,3,89.96,0,6.26,0,1.44,0,0.46,0,0,0,0,0,0,0,0,0
2020,32,7,4,38.73,0,0.42,0,0.62,0,0.03,0,0,0,0,0,0,0,0,0
2020,32,7,5,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,32,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,7,2,13.89,0,8.31,0,0.22,0,0.6,0,0,0,0,0,0,0,0,0
2020,33,7,3,307.5,0,0.91,0,4.92,0,0.07,0,0,0,0,0,0,0,0,0
2020,33,7,4,18.32,0,0.01,0,0.29,0,0,0,0,0,0,0,0,0,0,0
2020,33,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,33,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,7,2,0,0,2.44,0,0,0,0.18,0,0,0,0,0,0,0,0,0
2020,34,7,3,134.4,0,0.29,0,2.15,0,0.02,0,0,0,0,0,0,0,0,0
2020,34,7,4,1.49,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
2020,34,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,34,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,1,2,0,0,677.24,0,0,0,21.25,0,0,0,0,0,56.78,0,1.78,0
2020,35,1,3,0,0,561.52,0,0,0,17.62,0,0,0,0,0,47.08,0,1.48,0
2020,35,1,4,1347.34,0,14.48,0,10.78,0,0.45,0,38.06,0,1.44,0,1.21,0,0.04,0
2020,35,1,5,15.9,0,0.18,0,0.13,0,0.01,0,0.45,0,0.02,0,0.02,0,0,0
2020,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,7,2,0,0,5.86,0,0,0,0.43,0,0,0,0,0,0,0,0,0
2020,35,7,3,558.82,0,1.08,0,8.94,0,0.08,0,0,0,0,0,0,0,0,0
2020,35,7,4,236.94,0,0.11,0,3.79,0,0.01,0,0,0,0,0,0,0,0,0
2020,35,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,35,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,1,2,0,0,105.01,0,0,0,3.29,0,0,0,0,0,8.8,0,0.28,0
2020,36,1,3,81.89,0,178.71,0,0.66,0,5.61,0,2.31,0,0.09,0,14.98,0,0.47,0
2020,36,1,4,1001.81,0,10.81,0,8.01,0,0.34,0,28.3,0,1.07,0,0.91,0,0.03,0
2020,36,1,5,273.25,0,0.21,0,2.19,0,0.01,0,7.72,0,0.29,0,0.02,0,0,0
2020,36,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,7,2,0,0,0.91,0,0,0,0.07,0,0,0,0,0,0,0,0,0
2020,36,7,3,0,0,0.34,0,0,0,0.03,0,0,0,0,0,0,0,0,0
2020,36,7,4,62.53,0,0.08,0,1,0,0.01,0,0,0,0,0,0,0,0,0
2020,36,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,36,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,1,2,0,0,178.49,0,0,0,5.6,0,0,0,0,0,14.97,0,0.47,0
2020,37,1,3,8.15,0,100.43,0,0.07,0,3.15,0,0.23,0,0.01,0,8.42,0,0.26,0
2020,37,1,4,138.22,0,2.83,0,1.11,0,0.09,0,3.9,0,0.15,0,0.24,0,0.01,0
2020,37,1,5,10.49,0,0.13,0,0.08,0,0,0,0.3,0,0.01,0,0.01,0,0,0
2020,37,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,7,2,2.81,0,1.54,0,0.04,0,0.11,0,0,0,0,0,0,0,0,0
2020,37,7,3,126.99,0,0.19,0,2.03,0,0.01,0,0,0,0,0,0,0,0,0
2020,37,7,4,29.53,0,0.02,0,0.47,0,0,0,0,0,0,0,0,0,0,0
2020,37,7,5,5.29,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0
2020,37,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,37,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,1,2,0,0,982.53,0,0,0,30.82,0,0,0,0,0,82.38,0,2.58,0
2020,38,1,3,1202.26,0,697.08,0,9.62,0,21.87,0,33.96,0,1.29,0,58.45,0,1.83,0
2020,38,1,4,8744.52,0,31.63,0,69.96,0,0.99,0,247.01,0,9.37,0,2.65,0,0.08,0
2020,38,1,5,1561.8,0,0.95,0,12.49,0,0.03,0,44.12,0,1.67,0,0.08,0,0,0
2020,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,7,2,0,0,8.5,0,0,0,0.62,0,0,0,0,0,0,0,0,0
2020,38,7,3,19.3,0,1.34,0,0.31,0,0.1,0,0,0,0,0,0,0,0,0
2020,38,7,4,21.61,0,0.23,0,0.35,0,0.02,0,0,0,0,0,0,0,0,0
2020,38,7,5,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,38,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,1,2,0,0,790.25,0,0,0,24.79,0,0,0,0,0,66.26,0,2.08,0
2020,39,1,3,1311.95,0,744.13,0,10.5,0,23.35,0,37.06,0,1.41,0,62.39,0,1.96,0
2020,39,1,4,8758.25,0,30.72,0,70.07,0,0.96,0,247.4,0,9.38,0,2.58,0,0.08,0
2020,39,1,5,1583.23,0,0.94,0,12.67,0,0.03,0,44.72,0,1.7,0,0.08,0,0,0
2020,39,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,7,2,2.64,0,6.84,0,0.04,0,0.5,0,0,0,0,0,0,0,0,0
2020,39,7,3,111.81,0,1.43,0,1.79,0,0.1,0,0,0,0,0,0,0,0,0
2020,39,7,4,9.64,0,0.23,0,0.15,0,0.02,0,0,0,0,0,0,0,0,0
2020,39,7,5,5.31,0,0.01,0,0.09,0,0,0,0,0,0,0,0,0,0,0
2020,39,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,39,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,1,2,0,0,207.38,0,0,0,6.51,0,0,0,0,0,17.39,0,0.55,0
2020,40,1,3,131.91,0,234.74,0,1.06,0,7.36,0,3.73,0,0.14,0,19.68,0,0.62,0
2020,40,1,4,1483.13,0,9.48,0,11.87,0,0.3,0,41.9,0,1.59,0,0.79,0,0.02,0
2020,40,1,5,163.96,0,0.11,0,1.31,0,0,0,4.63,0,0.18,0,0.01,0,0,0
2020,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,7,2,0,0,1.79,0,0,0,0.13,0,0,0,0,0,0,0,0,0
2020,40,7,3,235.1,0,0.45,0,3.76,0,0.03,0,0,0,0,0,0,0,0,0
2020,40,7,4,203,0,0.07,0,3.25,0,0.01,0,0,0,0,0,0,0,0,0
2020,40,7,5,7.91,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0
2020,40,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,40,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,41,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
